Date ,Day,Month,Year,Quarter,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,No of trades 
06-Mar-25,Thursday,March,2025,Q1,EQ,1197.00,1213.95,1185.15,1175.60,1211.50,1209.60,1199.05,3217.60,1156.00,14468014.00,250467.00
05-Mar-25,Wednesday,March,2025,Q1,EQ,1161.00,1183.00,1157.00,1161.90,1177.15,1175.60,1173.40,3217.60,1156.00,8664095.00,196774.00
04-Mar-25,Tuesday,March,2025,Q1,EQ,1162.20,1174.00,1159.55,1171.25,1160.45,1161.90,1164.92,3217.60,1156.00,11377373.00,275459.00
03-Mar-25,Monday,March,2025,Q1,EQ,1204.00,1206.45,1156.00,1200.10,1174.00,1171.25,1168.57,3217.60,1156.00,17944938.00,682013.00
28-Feb-25,Friday,February,2025,Q1,EQ,1202.00,1217.35,1193.30,1207.10,1198.00,1200.10,1205.62,3217.60,1193.30,23007298.00,355378.00
27-Feb-25,Thursday,February,2025,Q1,EQ,1212.80,1215.00,1200.65,1204.00,1208.00,1207.10,1206.31,3217.60,1193.35,11509215.00,236188.00
25-Feb-25,Tuesday,February,2025,Q1,EQ,1211.00,1221.00,1201.50,1214.55,1202.00,1204.00,1209.60,3217.60,1193.35,11552182.00,213192.00
24-Feb-25,Monday,February,2025,Q1,EQ,1216.55,1223.25,1210.50,1228.15,1215.00,1214.55,1215.90,3217.60,1193.35,7172498.00,200264.00
21-Feb-25,Friday,February,2025,Q1,EQ,1228.70,1240.00,1222.15,1233.00,1226.90,1228.15,1231.37,3217.60,1193.35,6904025.00,213824.00
20-Feb-25,Thursday,February,2025,Q1,EQ,1223.95,1239.35,1222.00,1227.45,1232.00,1233.00,1233.94,3217.60,1193.35,7795582.00,162561.00
19-Feb-25,Wednesday,February,2025,Q1,EQ,1219.50,1232.75,1217.55,1225.40,1226.30,1227.45,1226.67,3217.60,1193.35,6217338.00,178165.00
18-Feb-25,Tuesday,February,2025,Q1,EQ,1224.85,1229.90,1216.10,1224.90,1223.95,1225.40,1223.94,3217.60,1193.35,6673250.00,181273.00
17-Feb-25,Monday,February,2025,Q1,EQ,1211.10,1227.50,1204.50,1217.25,1225.45,1224.90,1219.62,3217.60,1193.35,8166683.00,220670.00
14-Feb-25,Friday,February,2025,Q1,EQ,1219.00,1224.00,1205.45,1216.10,1214.75,1217.25,1215.10,3217.60,1193.35,10298145.00,202314.00
13-Feb-25,Thursday,February,2025,Q1,EQ,1217.05,1228.00,1212.00,1216.55,1216.20,1216.10,1219.60,3217.60,1193.35,8511216.00,266249.00
12-Feb-25,Wednesday,February,2025,Q1,EQ,1219.45,1226.90,1193.35,1234.85,1217.05,1216.55,1211.39,3217.60,1193.35,21131654.00,404276.00
11-Feb-25,Tuesday,February,2025,Q1,EQ,1264.55,1264.55,1230.10,1253.65,1237.55,1234.85,1244.26,3217.60,1201.50,8859714.00,240683.00
10-Feb-25,Monday,February,2025,Q1,EQ,1264.50,1266.50,1245.55,1266.70,1254.65,1253.65,1251.52,3217.60,1201.50,6970972.00,173316.00
07-Feb-25,Friday,February,2025,Q1,EQ,1276.15,1283.70,1262.00,1281.55,1266.50,1266.70,1270.98,3217.60,1201.50,8764283.00,174531.00
06-Feb-25,Thursday,February,2025,Q1,EQ,1273.70,1288.00,1270.35,1278.20,1283.00,1281.55,1279.27,3217.60,1201.50,9956001.00,217888.00
05-Feb-25,Wednesday,February,2025,Q1,EQ,1282.65,1290.50,1276.70,1285.20,1278.50,1278.20,1281.97,3217.60,1201.50,10112028.00,219550.00
04-Feb-25,Tuesday,February,2025,Q1,EQ,1248.05,1288.80,1246.60,1245.90,1282.90,1285.20,1273.65,3217.60,1201.50,16691069.00,323415.00
03-Feb-25,Monday,February,2025,Q1,EQ,1251.00,1256.00,1237.55,1264.60,1247.00,1245.90,1247.14,3217.60,1201.50,9252345.00,268425.00
01-Feb-25,Saturday,February,2025,Q1,EQ,1265.10,1270.55,1241.00,1265.10,1264.00,1264.60,1260.42,3217.60,1201.50,7118453.00,143258.00
31-Jan-25,Friday,January,2025,Q1,EQ,1255.85,1267.00,1249.00,1253.05,1266.00,1265.10,1261.32,3217.60,1201.50,6584612.00,169481.00
30-Jan-25,Thursday,January,2025,Q1,EQ,1235.55,1257.00,1232.40,1235.50,1253.15,1253.05,1249.15,3217.60,1201.50,9269259.00,227871.00
29-Jan-25,Wednesday,January,2025,Q1,EQ,1236.00,1242.75,1228.05,1234.40,1237.25,1235.50,1236.66,3217.60,1201.50,5928156.00,167073.00
28-Jan-25,Tuesday,January,2025,Q1,EQ,1238.00,1244.75,1218.50,1229.35,1235.00,1234.40,1232.65,3217.60,1201.50,10568025.00,286863.00
27-Jan-25,Monday,January,2025,Q1,EQ,1239.10,1240.45,1220.00,1246.30,1229.00,1229.35,1229.35,3217.60,1201.50,9536019.00,368025.00
24-Jan-25,Friday,January,2025,Q1,EQ,1266.00,1273.00,1243.50,1263.65,1244.45,1246.30,1252.27,3217.60,1201.50,14235970.00,263461.00
23-Jan-25,Thursday,January,2025,Q1,EQ,1270.00,1277.35,1261.60,1277.10,1264.90,1263.65,1267.52,3217.60,1201.50,8720682.00,188421.00
22-Jan-25,Wednesday,January,2025,Q1,EQ,1278.30,1282.90,1268.70,1273.70,1278.00,1277.10,1276.09,3217.60,1201.50,10273590.00,239816.00
21-Jan-25,Tuesday,January,2025,Q1,EQ,1310.50,1313.00,1270.20,1305.45,1277.60,1273.70,1284.79,3217.60,1201.50,14562976.00,325783.00
20-Jan-25,Monday,January,2025,Q1,EQ,1316.00,1316.00,1300.25,1302.35,1304.00,1305.45,1307.82,3217.60,1201.50,14040244.00,280553.00
17-Jan-25,Friday,January,2025,Q1,EQ,1322.25,1326.00,1285.00,1266.45,1300.00,1302.35,1300.80,3217.60,1201.50,29366277.00,594018.00
16-Jan-25,Thursday,January,2025,Q1,EQ,1258.90,1275.00,1251.30,1252.20,1275.00,1266.45,1262.86,3217.60,1201.50,14117603.00,207451.00
15-Jan-25,Wednesday,January,2025,Q1,EQ,1244.95,1257.00,1241.85,1238.75,1252.00,1252.20,1250.11,3217.60,1201.50,9578856.00,220174.00
14-Jan-25,Tuesday,January,2025,Q1,EQ,1244.10,1253.35,1227.25,1239.85,1239.00,1238.75,1236.46,3217.60,1201.50,13095266.00,278977.00
13-Jan-25,Monday,January,2025,Q1,EQ,1230.00,1245.25,1226.40,1241.90,1240.75,1239.85,1238.10,3217.60,1201.50,13764861.00,398257.00
10-Jan-25,Friday,January,2025,Q1,EQ,1253.85,1256.75,1236.00,1254.75,1245.55,1241.90,1245.97,3217.60,1201.50,8120332.00,340024.00
09-Jan-25,Thursday,January,2025,Q1,EQ,1267.00,1269.75,1248.05,1265.50,1256.80,1254.75,1257.46,3217.60,1201.50,12794704.00,390501.00
08-Jan-25,Wednesday,January,2025,Q1,EQ,1249.00,1271.05,1245.35,1240.85,1261.35,1265.50,1263.24,3217.60,1201.50,19346579.00,531488.00
07-Jan-25,Tuesday,January,2025,Q1,EQ,1222.00,1244.50,1221.25,1218.00,1239.95,1240.85,1237.63,3217.60,1201.50,10070505.00,216620.00
06-Jan-25,Monday,January,2025,Q1,EQ,1253.95,1262.00,1215.00,1251.15,1216.25,1218.00,1235.67,3217.60,1201.50,14816766.00,317843.00
03-Jan-25,Friday,January,2025,Q1,EQ,1243.90,1262.05,1235.50,1241.80,1249.85,1251.15,1250.34,3217.60,1201.50,15521102.00,277290.00
02-Jan-25,Thursday,January,2025,Q1,EQ,1221.25,1244.45,1220.00,1221.25,1240.55,1241.80,1234.32,3217.60,1201.50,15486276.00,271108.00
01-Jan-25,Wednesday,January,2025,Q1,EQ,1214.85,1226.30,1211.60,1215.45,1222.75,1221.25,1221.01,3217.60,1201.50,5892590.00,138528.00
31-Dec-24,Tuesday,December,2024,Q4,EQ,1208.00,1219.10,1206.15,1210.70,1216.40,1215.45,1213.08,3217.60,1201.50,6405475.00,180916.00
30-Dec-24,Monday,December,2024,Q4,EQ,1216.40,1223.20,1208.10,1221.05,1211.50,1210.70,1214.71,3217.60,1201.50,8818766.00,308317.00
27-Dec-24,Friday,December,2024,Q4,EQ,1218.30,1227.90,1217.00,1216.55,1221.50,1221.05,1223.20,3217.60,1201.50,7000397.00,174882.00
26-Dec-24,Thursday,December,2024,Q4,EQ,1224.25,1227.70,1214.25,1222.75,1217.00,1216.55,1219.74,3217.60,1201.50,10016178.00,256436.00
24-Dec-24,Tuesday,December,2024,Q4,EQ,1222.30,1233.55,1221.00,1222.30,1224.20,1222.75,1227.14,3217.60,1201.50,6734917.00,207746.00
23-Dec-24,Monday,December,2024,Q4,EQ,1215.00,1227.20,1213.20,1205.30,1223.85,1222.30,1219.77,3217.60,1201.50,10052824.00,258756.00
20-Dec-24,Friday,December,2024,Q4,EQ,1224.00,1239.50,1201.50,1230.45,1206.00,1205.30,1215.95,3217.60,1201.50,20312896.00,499900.00
19-Dec-24,Thursday,December,2024,Q4,EQ,1239.00,1244.90,1229.00,1253.25,1230.50,1230.45,1235.73,3217.60,1217.25,14244653.00,503893.00
18-Dec-24,Wednesday,December,2024,Q4,EQ,1240.65,1259.95,1240.65,1245.30,1254.35,1253.25,1252.58,3217.60,1217.25,12670179.00,266155.00
17-Dec-24,Tuesday,December,2024,Q4,EQ,1261.05,1263.90,1242.80,1268.30,1244.70,1245.30,1249.22,3217.60,1217.25,17462791.00,481698.00
16-Dec-24,Monday,December,2024,Q4,EQ,1275.00,1281.00,1266.55,1272.85,1268.40,1268.30,1271.94,3217.60,1217.25,9486781.00,224571.00
13-Dec-24,Friday,December,2024,Q4,EQ,1260.00,1275.20,1239.60,1262.90,1274.45,1272.85,1257.50,3217.60,1217.25,28630222.00,482467.00
12-Dec-24,Thursday,December,2024,Q4,EQ,1270.00,1278.20,1260.60,1278.20,1261.30,1262.90,1265.58,3217.60,1217.25,20906813.00,363205.00
11-Dec-24,Wednesday,December,2024,Q4,EQ,1285.00,1290.00,1276.05,1284.85,1279.00,1278.20,1282.33,3217.60,1217.25,11724373.00,272365.00
10-Dec-24,Tuesday,December,2024,Q4,EQ,1289.25,1294.90,1280.20,1295.15,1285.95,1284.85,1286.46,3217.60,1217.25,16043729.00,456341.00
09-Dec-24,Monday,December,2024,Q4,EQ,1303.00,1315.00,1293.10,1311.55,1296.40,1295.15,1304.10,3217.60,1217.25,14650002.00,202850.00
06-Dec-24,Friday,December,2024,Q4,EQ,1323.90,1323.90,1310.00,1322.05,1311.60,1311.55,1314.49,3217.60,1217.25,9037514.00,193736.00
05-Dec-24,Thursday,December,2024,Q4,EQ,1314.35,1329.95,1306.15,1308.95,1320.90,1322.05,1319.78,3217.60,1217.25,16858723.00,309667.00
04-Dec-24,Wednesday,December,2024,Q4,EQ,1326.00,1328.40,1304.05,1323.30,1309.50,1308.95,1310.74,3217.60,1217.25,19608540.00,250873.00
03-Dec-24,Tuesday,December,2024,Q4,EQ,1317.00,1326.80,1307.00,1309.15,1325.05,1323.30,1320.68,3217.60,1217.25,16869482.00,349204.00
02-Dec-24,Monday,December,2024,Q4,EQ,1288.00,1311.35,1277.05,1292.20,1310.60,1309.15,1298.60,3217.60,1217.25,11024152.00,272825.00
29-Nov-24,Friday,November,2024,Q4,EQ,1280.00,1299.50,1275.25,1270.80,1291.50,1292.20,1290.83,3217.60,1217.25,13202307.00,280529.00
28-Nov-24,Thursday,November,2024,Q4,EQ,1289.95,1296.60,1269.05,1293.20,1272.75,1270.80,1280.74,3217.60,1217.25,15027412.00,311959.00
27-Nov-24,Wednesday,November,2024,Q4,EQ,1293.50,1303.85,1286.00,1295.70,1293.40,1293.20,1293.84,3217.60,1217.25,9572746.00,196614.00
26-Nov-24,Tuesday,November,2024,Q4,EQ,1294.95,1297.85,1284.20,1287.00,1295.60,1295.70,1292.03,3217.60,1217.25,9247557.00,218738.00
25-Nov-24,Monday,November,2024,Q4,EQ,1290.00,1304.45,1282.45,1265.40,1290.95,1287.00,1291.52,3217.60,1217.25,28923341.00,390544.00
22-Nov-24,Friday,November,2024,Q4,EQ,1229.40,1268.85,1222.45,1223.00,1264.00,1265.40,1247.09,3217.60,1217.25,20471957.00,323219.00
21-Nov-24,Thursday,November,2024,Q4,EQ,1241.65,1243.95,1217.25,1241.65,1220.45,1223.00,1224.92,3217.60,1217.25,19433843.00,553410.00
19-Nov-24,Tuesday,November,2024,Q4,EQ,1260.75,1281.50,1235.15,1260.75,1237.40,1241.65,1265.50,3217.60,1235.15,14183746.00,355649.00
18-Nov-24,Monday,November,2024,Q4,EQ,1267.60,1272.90,1243.90,1267.60,1259.15,1260.75,1258.64,3217.60,1243.90,13620611.00,301906.00
