Date ,Day,Month,Year,Quarter,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,No of trades 
21-Apr-25,Monday,April,2025,Q2,EQ,1464.60,1566.80,1455.10,1449.80,1485.00,1487.20,1511.31,2979.45,1093.05,4599914.00,157360.00
17-Apr-25,Thursday,April,2025,Q2,EQ,1449.80,1479.90,1435.00,1446.70,1450.00,1449.80,1454.31,2979.45,1024.20,888593.00,39757.00
16-Apr-25,Wednesday,April,2025,Q2,EQ,1443.00,1476.00,1431.00,1442.60,1446.70,1446.70,1449.63,2979.45,1024.20,990326.00,47767.00
15-Apr-25,Tuesday,April,2025,Q2,EQ,1420.00,1484.00,1416.30,1401.00,1442.00,1442.60,1452.77,2979.45,1024.20,1914695.00,80657.00
11-Apr-25,Friday,April,2025,Q2,EQ,1396.05,1441.30,1380.50,1359.90,1402.00,1401.00,1410.31,2979.45,1024.20,1114448.00,59431.00
09-Apr-25,Wednesday,April,2025,Q2,EQ,1380.00,1398.00,1332.50,1379.05,1360.05,1359.90,1358.82,2979.45,1024.20,1011126.00,53697.00
08-Apr-25,Tuesday,April,2025,Q2,EQ,1388.95,1389.00,1343.00,1338.30,1377.00,1379.05,1371.74,2979.45,1024.20,982627.00,55607.00
07-Apr-25,Monday,April,2025,Q2,EQ,1234.95,1345.00,1224.55,1390.75,1344.10,1338.30,1309.30,2979.45,1024.20,1232611.00,80593.00
04-Apr-25,Friday,April,2025,Q2,EQ,1453.05,1455.10,1380.55,1461.15,1392.00,1390.75,1400.40,2979.45,885.35,1203309.00,60162.00
03-Apr-25,Thursday,April,2025,Q2,EQ,1397.00,1466.95,1391.15,1411.55,1465.00,1461.15,1440.81,2979.45,885.35,1334533.00,59025.00
02-Apr-25,Wednesday,April,2025,Q2,EQ,1400.00,1415.05,1362.40,1393.90,1413.75,1411.55,1393.72,2979.45,885.35,620582.00,36944.00
01-Apr-25,Tuesday,April,2025,Q2,EQ,1407.60,1435.00,1382.00,1407.90,1397.00,1393.90,1403.35,2979.45,885.35,832732.00,37150.00
28-Mar-25,Friday,March,2025,Q1,EQ,1434.05,1468.00,1401.10,1424.95,1407.60,1407.90,1435.64,2979.45,865.00,1019725.00,49125.00
27-Mar-25,Thursday,March,2025,Q1,EQ,1445.00,1475.00,1419.40,1451.85,1430.00,1424.95,1447.76,2979.45,865.00,1330906.00,56525.00
26-Mar-25,Wednesday,March,2025,Q1,EQ,1457.45,1498.90,1445.65,1457.45,1452.00,1451.85,1470.58,2979.45,865.00,1523799.00,61263.00
25-Mar-25,Tuesday,March,2025,Q1,EQ,1500.00,1515.05,1448.00,1485.05,1453.35,1457.45,1478.38,2979.45,865.00,1197136.00,51465.00
24-Mar-25,Monday,March,2025,Q1,EQ,1452.45,1520.00,1446.00,1438.25,1487.10,1485.05,1481.04,2979.45,865.00,2012055.00,79793.00
21-Mar-25,Friday,March,2025,Q1,EQ,1455.10,1474.70,1415.05,1450.50,1440.00,1438.25,1448.59,2979.45,864.25,1354114.00,50787.00
20-Mar-25,Thursday,March,2025,Q1,EQ,1474.00,1494.95,1412.05,1456.70,1450.20,1450.50,1449.12,2979.45,864.25,2784245.00,98551.00
19-Mar-25,Wednesday,March,2025,Q1,EQ,1350.00,1474.95,1342.35,1340.90,1459.80,1456.70,1439.22,2979.45,864.25,4134078.00,126754.00
18-Mar-25,Tuesday,March,2025,Q1,EQ,1304.00,1344.90,1300.55,1295.70,1342.60,1340.90,1328.70,2979.45,864.25,892269.00,43210.00
17-Mar-25,Monday,March,2025,Q1,EQ,1305.10,1314.00,1283.25,1291.65,1296.25,1295.70,1295.41,2979.45,864.25,653089.00,41605.00
13-Mar-25,Thursday,March,2025,Q1,EQ,1296.65,1322.35,1269.10,1282.25,1288.00,1291.65,1297.55,2979.45,713.35,893210.00,54101.00
12-Mar-25,Wednesday,March,2025,Q1,EQ,1273.05,1296.40,1263.00,1272.75,1277.90,1282.25,1279.17,2979.45,713.35,479031.00,31495.00
11-Mar-25,Tuesday,March,2025,Q1,EQ,1283.00,1288.10,1261.00,1301.45,1279.00,1272.75,1271.48,2979.45,713.35,610842.00,35132.00
10-Mar-25,Monday,March,2025,Q1,EQ,1340.00,1350.00,1288.00,1335.85,1289.00,1301.45,1309.56,2979.45,713.35,849285.00,43784.00
07-Mar-25,Friday,March,2025,Q1,EQ,1288.15,1355.00,1278.15,1288.20,1332.10,1335.85,1330.17,2979.45,713.35,1610855.00,83097.00
