Date ,Day,Month,Year,Quarter,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,No of trades 
26-Dec-24,Thursday,December,2024,Q4,EQ,293.65,299.40,288.70,293.70,291.00,290.20,292.35,358.70,130.00,843258.00,22441.00
24-Dec-24,Tuesday,December,2024,Q4,EQ,293.75,299.50,291.30,293.75,292.80,293.70,295.32,358.70,130.00,885875.00,25354.00
23-Dec-24,Monday,December,2024,Q4,EQ,300.00,302.95,292.25,304.90,294.60,293.75,297.85,358.70,130.00,2206987.00,44332.00
20-Dec-24,Friday,December,2024,Q4,EQ,317.00,323.45,276.00,316.45,297.00,304.90,312.00,358.70,130.00,1471537.00,33451.00
19-Dec-24,Thursday,December,2024,Q4,EQ,316.00,317.75,310.00,320.05,314.05,316.45,314.63,358.70,130.00,1206941.00,31640.00
18-Dec-24,Wednesday,December,2024,Q4,EQ,327.90,332.40,318.60,325.90,320.00,320.05,325.85,358.70,130.00,2187673.00,42299.00
17-Dec-24,Tuesday,December,2024,Q4,EQ,313.00,328.90,311.60,312.30,326.90,325.90,324.76,358.70,130.00,3610465.00,69273.00
16-Dec-24,Monday,December,2024,Q4,EQ,311.10,315.00,310.95,312.25,312.45,312.30,312.74,358.70,130.00,752304.00,20674.00
13-Dec-24,Friday,December,2024,Q4,EQ,309.30,319.50,307.00,310.50,312.10,312.25,313.37,358.70,130.00,1831724.00,37401.00
12-Dec-24,Thursday,December,2024,Q4,EQ,324.50,324.50,309.00,322.75,311.00,310.50,315.21,358.70,130.00,1335562.00,31540.00
11-Dec-24,Wednesday,December,2024,Q4,EQ,320.00,327.85,316.40,320.50,323.35,322.75,322.70,358.70,130.00,1834549.00,34096.00
10-Dec-24,Tuesday,December,2024,Q4,EQ,331.85,332.20,319.00,331.85,321.55,320.50,324.15,358.70,130.00,1748242.00,36348.00
09-Dec-24,Monday,December,2024,Q4,EQ,345.00,346.90,330.55,340.60,331.80,331.85,335.41,358.70,130.00,1517793.00,32478.00
06-Dec-24,Friday,December,2024,Q4,EQ,347.75,348.40,338.75,348.40,339.90,340.60,341.93,358.70,130.00,1290672.00,29077.00
05-Dec-24,Thursday,December,2024,Q4,EQ,346.80,358.55,344.00,345.00,344.60,348.40,352.44,358.70,130.00,2052369.00,41822.00
04-Dec-24,Wednesday,December,2024,Q4,EQ,349.05,352.85,343.00,349.45,346.50,345.00,347.55,358.70,130.00,1512557.00,34855.00
03-Dec-24,Tuesday,December,2024,Q4,EQ,354.00,356.00,347.00,353.40,349.15,349.45,351.23,358.70,130.00,1861817.00,47189.00
02-Dec-24,Monday,December,2024,Q4,EQ,345.90,358.70,342.50,342.75,352.05,353.40,352.95,358.70,130.00,3724520.00,67431.00
29-Nov-24,Friday,November,2024,Q4,EQ,332.75,353.90,332.75,335.80,343.40,342.75,344.03,353.90,130.00,4597392.00,69905.00
28-Nov-24,Thursday,November,2024,Q4,EQ,347.80,348.00,334.10,345.55,336.00,335.80,339.33,351.50,130.00,2185481.00,42665.00
27-Nov-24,Wednesday,November,2024,Q4,EQ,340.70,351.50,338.40,337.50,346.00,345.55,345.53,351.50,130.00,5318879.00,83960.00
26-Nov-24,Tuesday,November,2024,Q4,EQ,318.75,344.00,317.65,315.55,339.00,337.50,335.61,344.00,130.00,10331352.00,149808.00
25-Nov-24,Monday,November,2024,Q4,EQ,317.95,318.80,310.00,308.65,317.60,315.55,314.12,328.80,130.00,1478138.00,31428.00
22-Nov-24,Friday,November,2024,Q4,EQ,310.00,319.20,306.05,309.15,308.00,308.65,312.19,328.80,130.00,2945131.00,71581.00
21-Nov-24,Thursday,November,2024,Q4,EQ,305.35,310.00,297.10,305.35,308.40,309.15,305.52,328.80,130.00,1946126.00,57899.00
19-Nov-24,Tuesday,November,2024,Q4,EQ,311.75,314.90,303.00,309.35,305.20,305.35,308.42,328.80,130.00,1509776.00,34443.00
18-Nov-24,Monday,November,2024,Q4,EQ,311.00,316.00,303.50,308.30,309.95,309.35,310.80,328.80,130.00,2857749.00,60142.00
