Date ,Day,Month,Year,Quarter,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,No of trades 
06-Dec-24,Friday,December,2024,Q4,EQ,1263.05,1285.00,1235.05,1256.35,1264.95,1271.40,1266.11,1313.70,456.25,1022610.00,54050.00
05-Dec-24,Thursday,December,2024,Q4,EQ,1219.00,1313.70,1210.40,1213.70,1257.05,1256.35,1268.62,1313.70,456.25,3993054.00,182680.00
04-Dec-24,Wednesday,December,2024,Q4,EQ,1205.00,1239.00,1192.00,1216.10,1212.50,1213.70,1210.94,1243.15,456.25,758504.00,49689.00
03-Dec-24,Tuesday,December,2024,Q4,EQ,1183.80,1243.15,1178.55,1174.95,1220.00,1216.10,1211.00,1243.15,456.25,1289424.00,74923.00
02-Dec-24,Monday,December,2024,Q4,EQ,1169.80,1182.95,1133.70,1163.75,1170.00,1174.95,1163.19,1196.90,456.25,773278.00,54852.00
29-Nov-24,Friday,November,2024,Q4,EQ,1157.35,1196.90,1138.70,1155.35,1161.05,1163.75,1163.80,1196.90,456.25,1064714.00,60232.00
28-Nov-24,Thursday,November,2024,Q4,EQ,1150.80,1177.35,1143.45,1145.80,1150.00,1155.35,1159.55,1189.00,456.25,771988.00,51903.00
27-Nov-24,Wednesday,November,2024,Q4,EQ,1163.95,1175.00,1129.05,1157.00,1146.90,1145.80,1148.17,1189.00,456.25,497913.00,32238.00
26-Nov-24,Tuesday,November,2024,Q4,EQ,1107.80,1174.75,1105.00,1103.65,1151.00,1157.00,1148.89,1189.00,456.25,2064350.00,91808.00
25-Nov-24,Monday,November,2024,Q4,EQ,1081.00,1113.75,1077.35,1066.70,1102.00,1103.65,1096.96,1189.00,456.25,1050350.00,51490.00
22-Nov-24,Friday,November,2024,Q4,EQ,1039.80,1084.50,1024.15,1030.65,1064.30,1066.70,1064.63,1189.00,456.25,1237085.00,71914.00
21-Nov-24,Thursday,November,2024,Q4,EQ,1013.95,1035.70,1003.05,1013.95,1028.00,1030.65,1024.94,1189.00,456.25,507065.00,42288.00
19-Nov-24,Tuesday,November,2024,Q4,EQ,980.60,1026.10,980.00,978.95,1011.00,1013.95,1012.86,1189.00,456.25,674749.00,48304.00
18-Nov-24,Monday,November,2024,Q4,EQ,987.95,997.05,969.40,977.50,979.00,978.95,983.30,1189.00,456.25,243782.00,21803.00
