Date ,Day,Month,Year,Quarter,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,No of trades 
15-Jan-25,Wednesday,January,2025,Q1,EQ,2655.00,2684.90,2590.00,2617.10,2609.00,2609.90,2636.22,3743.00,2300.00,981806.00,57143.00
14-Jan-25,Tuesday,January,2025,Q1,EQ,2520.00,2635.00,2493.10,2487.20,2635.00,2617.10,2578.38,3743.00,2300.00,1667039.00,114209.00
13-Jan-25,Monday,January,2025,Q1,EQ,2552.25,2648.00,2475.00,2565.00,2487.95,2487.20,2552.19,3743.00,2300.00,1691859.00,110633.00
10-Jan-25,Friday,January,2025,Q1,EQ,2585.00,2647.55,2560.00,2600.40,2561.00,2565.00,2593.28,3743.00,2300.00,1258932.00,89426.00
09-Jan-25,Thursday,January,2025,Q1,EQ,2693.30,2693.30,2591.00,2697.65,2597.00,2600.40,2625.42,3743.00,2300.00,1032882.00,79443.00
08-Jan-25,Wednesday,January,2025,Q1,EQ,2755.00,2760.60,2686.50,2769.00,2690.00,2697.65,2715.74,3743.00,2300.00,757064.00,56651.00
07-Jan-25,Tuesday,January,2025,Q1,EQ,2748.90,2824.00,2739.90,2741.60,2763.00,2769.00,2777.36,3743.00,2300.00,826532.00,55605.00
06-Jan-25,Monday,January,2025,Q1,EQ,2826.95,2843.40,2695.00,2820.85,2739.90,2741.60,2766.93,3743.00,2300.00,1248844.00,99527.00
03-Jan-25,Friday,January,2025,Q1,EQ,2843.10,2892.95,2815.00,2839.10,2821.50,2820.85,2855.50,3743.00,2300.00,968095.00,60654.00
02-Jan-25,Thursday,January,2025,Q1,EQ,2870.00,2877.00,2830.00,2862.20,2833.00,2839.10,2848.02,3743.00,2300.00,880522.00,56425.00
01-Jan-25,Wednesday,January,2025,Q1,EQ,2869.00,2906.00,2842.50,2854.60,2864.00,2862.20,2871.89,3743.00,2300.00,833148.00,50829.00
31-Dec-24,Tuesday,December,2024,Q4,EQ,2778.45,2868.00,2737.95,2775.45,2862.00,2854.60,2802.41,3743.00,2300.00,1308765.00,75990.00
30-Dec-24,Monday,December,2024,Q4,EQ,2800.00,2853.90,2758.80,2790.40,2782.00,2775.45,2804.59,3743.00,2300.00,1058039.00,70585.00
27-Dec-24,Friday,December,2024,Q4,EQ,2827.00,2850.00,2781.30,2823.15,2800.00,2790.40,2811.76,3743.00,2300.00,784366.00,51535.00
26-Dec-24,Thursday,December,2024,Q4,EQ,2887.10,2900.00,2811.00,2868.70,2818.00,2823.15,2842.64,3743.00,2300.00,1091798.00,73507.00
24-Dec-24,Tuesday,December,2024,Q4,EQ,2958.70,3030.00,2858.75,2932.45,2868.00,2868.70,2934.35,3743.00,2300.00,1921221.00,132501.00
23-Dec-24,Monday,December,2024,Q4,EQ,2922.00,2968.00,2830.45,2879.35,2948.30,2932.45,2908.18,3743.00,2300.00,2082511.00,122053.00
20-Dec-24,Friday,December,2024,Q4,EQ,3073.55,3085.95,2865.00,3039.10,2871.00,2879.35,2958.79,3743.00,2300.00,2106023.00,137139.00
19-Dec-24,Thursday,December,2024,Q4,EQ,2950.00,3108.00,2941.05,3042.15,3041.30,3039.10,3048.82,3743.00,2300.00,2375391.00,124727.00
18-Dec-24,Wednesday,December,2024,Q4,EQ,3111.00,3145.00,3017.60,3101.00,3042.00,3042.15,3065.05,3743.00,2300.00,2029095.00,111757.00
17-Dec-24,Tuesday,December,2024,Q4,EQ,3133.10,3245.50,3081.00,3133.15,3095.00,3101.00,3175.72,3743.00,2300.00,3220058.00,168388.00
16-Dec-24,Monday,December,2024,Q4,EQ,3225.00,3257.55,3111.15,3217.05,3121.00,3133.15,3174.89,3743.00,2300.00,2066749.00,119768.00
13-Dec-24,Friday,December,2024,Q4,EQ,3270.00,3279.90,3162.00,3292.25,3211.50,3217.05,3219.07,3743.00,2300.00,3292067.00,166447.00
12-Dec-24,Thursday,December,2024,Q4,EQ,3235.00,3445.45,3210.05,3174.70,3295.05,3292.25,3323.87,3743.00,2300.00,8948458.00,431607.00
11-Dec-24,Wednesday,December,2024,Q4,EQ,3143.00,3231.00,3134.65,3134.65,3169.00,3174.70,3184.16,3743.00,2300.00,2544371.00,126662.00
10-Dec-24,Tuesday,December,2024,Q4,EQ,3020.00,3185.00,3020.00,2971.30,3140.00,3134.65,3124.14,3743.00,2300.00,5205256.00,263850.00
09-Dec-24,Monday,December,2024,Q4,EQ,2918.40,2992.00,2902.00,2903.10,2972.00,2971.30,2947.68,3743.00,2300.00,2843345.00,135997.00
06-Dec-24,Friday,December,2024,Q4,EQ,2888.80,2975.00,2852.00,2839.35,2891.00,2903.10,2918.41,3743.00,2300.00,3709349.00,187642.00
05-Dec-24,Thursday,December,2024,Q4,EQ,2732.35,2949.00,2715.00,2722.15,2848.40,2839.35,2846.95,3743.00,2300.00,4528208.00,191545.00
04-Dec-24,Wednesday,December,2024,Q4,EQ,2702.00,2764.30,2695.00,2696.95,2716.00,2722.15,2723.51,3743.00,2300.00,1211550.00,56823.00
03-Dec-24,Tuesday,December,2024,Q4,EQ,2755.00,2765.10,2690.00,2740.30,2692.00,2696.95,2715.75,3743.00,2300.00,1257966.00,65874.00
02-Dec-24,Monday,December,2024,Q4,EQ,2695.00,2797.00,2675.05,2667.75,2735.75,2740.30,2734.90,3743.00,2300.00,2898505.00,126161.00
29-Nov-24,Friday,November,2024,Q4,EQ,2641.60,2692.00,2585.00,2633.85,2692.00,2667.75,2633.74,3743.00,2300.00,1299617.00,69914.00
28-Nov-24,Thursday,November,2024,Q4,EQ,2643.85,2686.35,2605.35,2607.75,2630.30,2633.85,2640.00,3743.00,2300.00,1988167.00,117631.00
27-Nov-24,Wednesday,November,2024,Q4,EQ,2544.20,2678.00,2534.50,2525.85,2602.00,2607.75,2613.45,3743.00,2300.00,2887896.00,155455.00
26-Nov-24,Tuesday,November,2024,Q4,EQ,2612.05,2622.30,2512.00,2596.60,2523.90,2525.85,2552.05,3743.00,2300.00,2558847.00,126599.00
25-Nov-24,Monday,November,2024,Q4,EQ,2789.95,2789.95,2565.00,2705.20,2590.00,2596.60,2615.27,3743.00,2300.00,3059199.00,173271.00
22-Nov-24,Friday,November,2024,Q4,EQ,2738.00,2805.00,2672.00,2721.45,2702.00,2705.20,2725.91,3743.00,2300.00,1588761.00,103424.00
21-Nov-24,Thursday,November,2024,Q4,EQ,2883.00,2915.00,2690.00,2901.80,2730.00,2721.45,2799.13,3743.00,2300.00,2282806.00,157348.00
19-Nov-24,Tuesday,November,2024,Q4,EQ,2950.00,3044.00,2880.00,3114.45,2883.00,2901.80,2970.14,3743.00,2300.00,3339933.00,195909.00
18-Nov-24,Monday,November,2024,Q4,EQ,2950.00,3186.00,2893.30,2917.45,3106.00,3114.45,3072.85,3743.00,2300.00,3696718.00,223007.00
